;Lvl;PreEvol;HM;TM;Egg;Tutor;Move;TR;Pokemon
5758;;False;;150;False;False;Stone Edge;;Camerupt
5759;;False;;152;False;False;Giga Impact;;Camerupt
5760;;False;;157;False;False;Overheat;;Camerupt
5761;;False;;163;False;False;Hyper Beam;;Camerupt
5762;;False;;165;False;False;Flare Blitz;;Camerupt
5763;;False;;168;False;False;Solar Beam;;Camerupt
5764;;False;;171;False;False;Tera Blast;;Camerupt
5765;;False;;;True;False;Ancient Power;;Camerupt
5766;;False;;;True;False;Defense Curl;;Camerupt
5767;;False;;;True;False;Growth;;Camerupt
5768;;False;;;True;False;Howl;;Camerupt
5769;;False;;;True;False;Rollout;;Camerupt
5770;;False;;;True;False;Spit Up;;Camerupt
5771;;False;;;True;False;Stockpile;;Camerupt
5772;;False;;;True;False;Stomp;;Camerupt
5773;;False;;;True;False;Swallow;;Camerupt
5774;1;False;;;False;False;Splash;;Spoink
5775;7;False;;;False;False;Confusion;;Spoink
5776;10;False;;;False;False;Growl;;Spoink
5777;14;False;;16;False;False;Psybeam;;Spoink
5778;18;False;;;False;False;Psych Up;;Spoink
5779;22;False;;17;False;False;Confuse Ray;;Spoink
5780;29;False;;101;False;False;Power Gem;;Spoink
5781;29;False;;85;False;False;Rest;;Spoink
5782;33;False;;;False;False;Snore;;Spoink
5783;38;False;;54;False;False;Psyshock;;Spoink
5784;40;False;;;False;False;Payback;;Spoink
5785;44;False;;120;False;False;Psychic;;Spoink
5786;50;False;;;False;False;Bounce;;Spoink
5787;;False;;01;False;False;Take Down;;Spoink
5788;;False;;07;False;False;Protect;;Spoink
5789;;False;;18;False;False;Thief;;Spoink
5790;;False;;20;False;False;Trailblaze;;Spoink
5791;;False;;22;False;False;Chilling Water;;Spoink
5792;;False;;23;False;False;Charge Beam;;Spoink
5793;;False;;25;False;False;Facade;;Spoink
5794;;False;;30;False;False;Snarl;;Spoink
5795;;False;;32;False;False;Swift;;Spoink
5796;;False;;34;False;False;Icy Wind;;Spoink
5797;;False;;41;False;False;Stored Power;;Spoink
5798;;False;;42;False;False;Night Shade;;Spoink
5799;;False;;47;False;False;Endure;;Spoink
5800;;False;;49;False;False;Sunny Day;;Spoink
5801;;False;;50;False;False;Rain Dance;;Spoink
5802;;False;;52;False;False;Snowscape;;Spoink
5803;;False;;59;True;False;Zen Headbutt;;Spoink
5804;;False;;66;False;False;Body Slam;;Spoink
5805;;False;;70;False;False;Sleep Talk;;Spoink
5806;;False;;74;False;False;Reflect;;Spoink
5807;;False;;75;False;False;Light Screen;;Spoink
5808;;False;;79;False;False;Dazzling Gleam;;Spoink
5809;;False;;81;False;False;Grass Knot;;Spoink
5810;;False;;82;False;False;Thunder Wave;;Spoink
5811;;False;;87;False;False;Taunt;;Spoink
5812;;False;;92;False;False;Imprison;;Spoink
5813;;False;;93;False;False;Flash Cannon;;Spoink
5814;;False;;98;False;False;Skill Swap;;Spoink
5815;;False;;103;False;False;Substitute;;Spoink
5816;;False;;109;True;False;Trick;;Spoink
5817;;False;;114;False;False;Shadow Ball;;Spoink
5818;;False;;122;False;False;Encore;;Spoink
5819;;False;;128;True;False;Amnesia;;Spoink
5820;;False;;129;False;False;Calm Mind;;Spoink
5821;;False;;130;False;False;Helping Hand;;Spoink
5822;;False;;138;False;False;Psychic Terrain;;Spoink
5823;;False;;161;False;False;Trick Room;;Spoink
5824;;False;;171;False;False;Tera Blast;;Spoink
5825;;False;;;True;False;Extrasensory;;Spoink
5826;;False;;;True;False;Future Sight;;Spoink
5827;;False;;;True;False;Mirror Coat;;Spoink
5828;;False;;;True;False;Simple Beam;;Spoink
5829;;False;;;True;False;Whirlwind;;Spoink
5830;1;False;;;False;False;Ember;;Torkoal
5831;1;False;;;False;False;Smog;;Torkoal
5832;4;False;;;False;False;Withdraw;;Torkoal
5833;8;False;;;False;False;Rapid Spin;;Torkoal
5834;12;False;;;False;False;Smokescreen;;Torkoal
5835;16;False;;;False;False;Clear Smog;;Torkoal
5836;20;False;;;False;False;Flame Wheel;;Torkoal
5837;24;False;;07;False;False;Protect;;Torkoal
5838;28;False;;;False;False;Lava Plume;;Torkoal
5839;32;False;;66;False;False;Body Slam;;Torkoal
5840;36;False;;104;False;False;Iron Defense;;Torkoal
5841;40;False;;125;False;False;Flamethrower;;Torkoal
5842;44;False;;;False;False;Curse;;Torkoal
5843;48;False;;118;False;False;Heat Wave;;Torkoal
5844;52;False;;128;False;False;Amnesia;;Torkoal
5845;56;False;;;False;False;Inferno;;Torkoal
5846;60;False;;;False;False;Shell Smash;;Torkoal
5847;64;False;;;False;False;Eruption;;Torkoal
5848;;False;;01;False;False;Take Down;;Torkoal
5849;;False;;24;False;False;Fire Spin;;Torkoal
5850;;False;;25;False;False;Facade;;Torkoal
5851;;False;;28;False;False;Bulldoze;;Torkoal
5852;;False;;36;False;False;Rock Tomb;;Torkoal
5853;;False;;38;False;False;Flame Charge;;Torkoal
5854;;False;;47;False;False;Endure;;Torkoal
5855;;False;;49;False;False;Sunny Day;;Torkoal
5856;;False;;51;False;False;Sandstorm;;Torkoal
5857;;False;;59;False;False;Zen Headbutt;;Torkoal
5858;;False;;70;False;False;Sleep Talk;;Torkoal
5859;;False;;84;False;False;Stomping Tantrum;;Torkoal
5860;;False;;85;False;False;Rest;;Torkoal
5861;;False;;86;False;False;Rock Slide;;Torkoal
5862;;False;;89;False;False;Body Press;;Torkoal
5863;;False;;103;False;False;Substitute;;Torkoal
5864;;False;;107;False;False;Will-O-Wisp;;Torkoal
5865;;False;;116;False;False;Stealth Rock;;Torkoal
5866;;False;;121;False;False;Heavy Slam;;Torkoal
5867;;False;;130;False;False;Helping Hand;;Torkoal
5868;;False;;133;False;False;Earth Power;;Torkoal
5869;;False;;141;False;False;Fire Blast;;Torkoal
5870;;False;;148;False;False;Sludge Bomb;;Torkoal
5871;;False;;149;False;False;Earthquake;;Torkoal
5872;;False;;150;False;False;Stone Edge;;Torkoal
5873;;False;;152;False;False;Giga Impact;;Torkoal
5874;;False;;157;False;False;Overheat;;Torkoal
5875;;False;;163;False;False;Hyper Beam;;Torkoal
5876;;False;;165;False;False;Flare Blitz;;Torkoal
5877;;False;;168;False;False;Solar Beam;;Torkoal
5878;;False;;171;False;False;Tera Blast;;Torkoal
5879;;False;;;True;False;Ancient Power;;Torkoal
5880;;False;;;True;False;Fissure;;Torkoal
5881;;False;;;True;False;Flail;;Torkoal
5882;;False;;;True;False;Yawn;;Torkoal
5883;1;False;;;False;False;Belch;;Grumpig
5884;1;False;;;False;False;Confusion;;Grumpig
5885;1;False;;16;False;False;Psybeam;;Grumpig
5886;1;False;;;False;False;Splash;;Grumpig
5887;18;False;;;False;False;Psych Up;;Grumpig
5888;22;False;;17;False;False;Confuse Ray;;Grumpig
5889;26;False;;59;True;False;Zen Headbutt;;Grumpig
5890;29;False;;101;False;False;Power Gem;;Grumpig
5891;35;False;;85;False;False;Rest;;Grumpig
5892;35;False;;;False;False;Snore;;Grumpig
5893;42;False;;54;False;False;Psyshock;;Grumpig
5894;46;False;;;False;False;Payback;;Grumpig
5895;52;False;;120;False;False;Psychic;;Grumpig
5896;60;False;;;False;False;Bounce;;Grumpig
5897;;False;;01;False;False;Take Down;;Grumpig
5898;;False;;05;False;False;Mud-Slap;;Grumpig
5899;;False;;07;False;False;Protect;;Grumpig
5900;;False;;12;False;False;Low Kick;;Grumpig
5901;;False;;18;False;False;Thief;;Grumpig
5902;;False;;20;False;False;Trailblaze;;Grumpig
5903;;False;;22;False;False;Chilling Water;;Grumpig
5904;;False;;23;False;False;Charge Beam;;Grumpig
5905;;False;;25;False;False;Facade;;Grumpig
5906;;False;;28;False;False;Bulldoze;;Grumpig
5907;;False;;30;False;False;Snarl;;Grumpig
5908;;False;;32;False;False;Swift;;Grumpig
5909;;False;;34;False;False;Icy Wind;;Grumpig
5910;;False;;35;False;False;Mud Shot;;Grumpig
5911;;False;;39;False;False;Low Sweep;;Grumpig
5912;;False;;41;False;False;Stored Power;;Grumpig
5913;;False;;42;False;False;Night Shade;;Grumpig
5914;;False;;43;False;False;Fling;;Grumpig
5915;;False;;47;False;False;Endure;;Grumpig
5916;;False;;49;False;False;Sunny Day;;Grumpig
5917;;False;;50;False;False;Rain Dance;;Grumpig
5918;;False;;52;False;False;Snowscape;;Grumpig
5919;;False;;55;False;False;Dig;;Grumpig
5920;;False;;58;False;False;Brick Break;;Grumpig
5921;;False;;66;False;False;Body Slam;;Grumpig
5922;;False;;67;False;False;Fire Punch;;Grumpig
5923;;False;;68;False;False;Thunder Punch;;Grumpig
5924;;False;;69;False;False;Ice Punch;;Grumpig
5925;;False;;70;False;False;Sleep Talk;;Grumpig
5926;;False;;71;False;False;Seed Bomb;;Grumpig
5927;;False;;73;False;False;Drain Punch;;Grumpig
5928;;False;;74;False;False;Reflect;;Grumpig
5929;;False;;75;False;False;Light Screen;;Grumpig
5930;;False;;79;False;False;Dazzling Gleam;;Grumpig
5931;;False;;80;False;False;Metronome;;Grumpig
5932;;False;;81;False;False;Grass Knot;;Grumpig
5933;;False;;82;False;False;Thunder Wave;;Grumpig
5934;;False;;84;False;False;Stomping Tantrum;;Grumpig
5935;;False;;87;False;False;Taunt;;Grumpig
5936;;False;;89;False;False;Body Press;;Grumpig
5937;;False;;92;False;False;Imprison;;Grumpig
5938;;False;;93;False;False;Flash Cannon;;Grumpig
5939;;False;;98;False;False;Skill Swap;;Grumpig
5940;;False;;103;False;False;Substitute;;Grumpig
5941;;False;;109;True;False;Trick;;Grumpig
5942;;False;;114;False;False;Shadow Ball;;Grumpig
5943;;False;;117;False;False;Hyper Voice;;Grumpig
5944;;False;;119;False;False;Energy Ball;;Grumpig
5945;;False;;122;False;False;Encore;;Grumpig
5946;;False;;128;True;False;Amnesia;;Grumpig
5947;;False;;129;False;False;Calm Mind;;Grumpig
5948;;False;;130;False;False;Helping Hand;;Grumpig
5949;;False;;133;False;False;Earth Power;;Grumpig
5950;;False;;138;False;False;Psychic Terrain;;Grumpig
5951;;False;;140;False;False;Nasty Plot;;Grumpig
5952;;False;;152;False;False;Giga Impact;;Grumpig
5953;;False;;158;False;False;Focus Blast;;Grumpig
5954;;False;;161;False;False;Trick Room;;Grumpig
5955;;False;;163;False;False;Hyper Beam;;Grumpig
5956;;False;;171;False;False;Tera Blast;;Grumpig
5957;;False;;;True;False;Extrasensory;;Grumpig
5958;;False;;;True;False;Future Sight;;Grumpig
5959;;False;;;True;False;Mirror Coat;;Grumpig
5960;;False;;;True;False;Simple Beam;;Grumpig
5961;;False;;;True;False;Whirlwind;;Grumpig
5962;1;False;;;False;False;Leer;;Cacnea
5963;1;False;;;False;False;Poison Sting;;Cacnea
5964;4;False;;;False;False;Absorb;;Cacnea
5965;7;False;;;False;False;Growth;;Cacnea
5966;10;False;;;False;False;Leech Seed;;Cacnea
5967;13;False;;;False;False;Sand Attack;;Cacnea
5968;16;False;;56;False;False;Bullet Seed;;Cacnea
5969;19;False;;;False;False;Power Trip;;Cacnea
5970;22;False;;;False;False;Ingrain;;Cacnea
5971;26;False;;;False;False;Payback;;Cacnea
5972;30;False;;90;False;False;Spikes;;Cacnea
5973;34;False;;;False;False;Sucker Punch;;Cacnea
5974;38;False;;;False;False;Pin Missile;;Cacnea
5975;42;False;;119;False;False;Energy Ball;;Cacnea
5976;46;False;;;False;False;Cotton Spore;;Cacnea
5977;50;False;;51;False;False;Sandstorm;;Cacnea
5978;54;False;;;False;False;Destiny Bond;;Cacnea
5979;;False;;01;False;False;Take Down;;Cacnea
5980;;False;;06;False;False;Scary Face;;Cacnea
5981;;False;;07;False;False;Protect;;Cacnea
5982;;False;;12;False;False;Low Kick;;Cacnea
5983;;False;;18;False;False;Thief;;Cacnea
5984;;False;;20;False;False;Trailblaze;;Cacnea
5985;;False;;25;False;False;Facade;;Cacnea
5986;;False;;28;False;False;Bulldoze;;Cacnea
5987;;False;;32;False;False;Swift;;Cacnea
5988;;False;;33;False;False;Magical Leaf;;Cacnea
5989;;False;;43;False;False;Fling;;Cacnea
5990;;False;;45;False;False;Venoshock;;Cacnea
5991;;False;;47;False;False;Endure;;Cacnea
5992;;False;;49;False;False;Sunny Day;;Cacnea
5993;;False;;50;False;False;Rain Dance;;Cacnea
5994;;False;;55;False;False;Dig;;Cacnea
5995;;False;;58;False;False;Brick Break;;Cacnea
5996;;False;;62;False;False;Foul Play;;Cacnea
5997;;False;;66;False;False;Body Slam;;Cacnea
5998;;False;;68;False;False;Thunder Punch;;Cacnea
5999;;False;;70;False;False;Sleep Talk;;Cacnea
6000;;False;;71;False;False;Seed Bomb;;Cacnea
6001;;False;;73;False;False;Drain Punch;;Cacnea
6002;;False;;81;False;False;Grass Knot;;Cacnea
6003;;False;;83;False;False;Poison Jab;;Cacnea
6004;;False;;85;False;False;Rest;;Cacnea
6005;;False;;88;False;False;Swords Dance;;Cacnea
6006;;False;;91;False;False;Toxic Spikes;;Cacnea
6007;;False;;94;False;False;Dark Pulse;;Cacnea
6008;;False;;103;False;False;Substitute;;Cacnea
6009;;False;;111;False;False;Giga Drain;;Cacnea
6010;;False;;122;False;False;Encore;;Cacnea
6011;;False;;130;False;False;Helping Hand;;Cacnea
6012;;False;;137;False;False;Grassy Terrain;;Cacnea
6013;;False;;140;False;False;Nasty Plot;;Cacnea
6014;;False;;159;False;False;Leaf Storm;;Cacnea
6015;;False;;168;False;False;Solar Beam;;Cacnea
6016;;False;;171;False;False;Tera Blast;;Cacnea
6017;1;False;;;False;False;Absorb;;Cacturne
6018;1;False;;;False;False;Destiny Bond;;Cacturne
6019;1;False;;;False;False;Growth;;Cacturne
6020;1;False;;;False;False;Leer;;Cacturne
6021;1;False;;;False;False;Poison Sting;;Cacturne
6022;10;False;;;False;False;Leech Seed;;Cacturne
6023;13;False;;;False;False;Sand Attack;;Cacturne
6024;16;False;;56;False;False;Bullet Seed;;Cacturne
6025;19;False;;;False;False;Power Trip;;Cacturne
6026;22;False;;;False;False;Ingrain;;Cacturne
6027;26;False;;;False;False;Payback;;Cacturne
6028;30;False;;90;False;False;Spikes;;Cacturne
6029;35;False;;;False;False;Sucker Punch;;Cacturne
6030;38;False;;;False;False;Pin Missile;;Cacturne
6031;44;False;;119;False;False;Energy Ball;;Cacturne
6032;49;False;;;False;False;Cotton Spore;;Cacturne
6033;54;False;;51;False;False;Sandstorm;;Cacturne
6034;;False;;01;False;False;Take Down;;Cacturne
6035;;False;;06;False;False;Scary Face;;Cacturne
6036;;False;;07;False;False;Protect;;Cacturne
6037;;False;;12;False;False;Low Kick;;Cacturne
6038;;False;;18;False;False;Thief;;Cacturne
6039;;False;;20;False;False;Trailblaze;;Cacturne
6040;;False;;25;False;False;Facade;;Cacturne
6041;;False;;28;False;False;Bulldoze;;Cacturne
6042;;False;;32;False;False;Swift;;Cacturne
6043;;False;;33;False;False;Magical Leaf;;Cacturne
6044;;False;;43;False;False;Fling;;Cacturne
6045;;False;;45;False;False;Venoshock;;Cacturne
6046;;False;;47;False;False;Endure;;Cacturne
6047;;False;;49;False;False;Sunny Day;;Cacturne
6048;;False;;50;False;False;Rain Dance;;Cacturne
6049;;False;;55;False;False;Dig;;Cacturne
6050;;False;;58;False;False;Brick Break;;Cacturne
6051;;False;;59;False;False;Zen Headbutt;;Cacturne
6052;;False;;62;False;False;Foul Play;;Cacturne
6053;;False;;66;False;False;Body Slam;;Cacturne
6054;;False;;68;False;False;Thunder Punch;;Cacturne
6055;;False;;70;False;False;Sleep Talk;;Cacturne
6056;;False;;71;False;False;Seed Bomb;;Cacturne
6057;;False;;73;False;False;Drain Punch;;Cacturne
6058;;False;;81;False;False;Grass Knot;;Cacturne
6059;;False;;83;False;False;Poison Jab;;Cacturne
6060;;False;;84;False;False;Stomping Tantrum;;Cacturne
6061;;False;;85;False;False;Rest;;Cacturne
6062;;False;;87;False;False;Taunt;;Cacturne
6063;;False;;88;False;False;Swords Dance;;Cacturne
6064;;False;;91;False;False;Toxic Spikes;;Cacturne
6065;;False;;94;False;False;Dark Pulse;;Cacturne
6066;;False;;103;False;False;Substitute;;Cacturne
6067;;False;;111;False;False;Giga Drain;;Cacturne
6068;;False;;114;False;False;Shadow Ball;;Cacturne
6069;;False;;122;False;False;Encore;;Cacturne
6070;;False;;130;False;False;Helping Hand;;Cacturne
6071;;False;;137;False;False;Grassy Terrain;;Cacturne
6072;;False;;140;False;False;Nasty Plot;;Cacturne
6073;;False;;152;False;False;Giga Impact;;Cacturne
6074;;False;;158;False;False;Focus Blast;;Cacturne
6075;;False;;159;False;False;Leaf Storm;;Cacturne
6076;;False;;163;False;False;Hyper Beam;;Cacturne
6077;;False;;168;False;False;Solar Beam;;Cacturne
6078;;False;;171;False;False;Tera Blast;;Cacturne
6079;1;False;;;False;False;Growl;;Swablu
6080;1;False;;;False;False;Peck;;Swablu
6081;4;False;;19;False;False;Disarming Voice;;Swablu
6082;8;False;;;False;False;Mist;;Swablu
6083;12;False;;;False;False;Fury Attack;;Swablu
6084;16;False;;;False;False;Round;;Swablu
6085;20;False;;;False;False;Dragon Breath;;Swablu
6086;24;False;;;False;False;Safeguard;;Swablu
6087;28;False;;;False;False;Sing;;Swablu
6088;32;False;;;False;False;Cotton Guard;;Swablu
6089;36;False;;01;False;False;Take Down;;Swablu
6090;40;False;;;False;False;Moonblast;;Swablu
6091;44;False;;;False;False;Perish Song;;Swablu
6092;;False;;04;False;False;Agility;;Swablu
6093;;False;;07;False;False;Protect;;Swablu
6094;;False;;14;False;False;Acrobatics;;Swablu
6095;;False;;18;False;False;Thief;;Swablu
6096;;False;;20;False;False;Trailblaze;;Swablu
6097;;False;;25;False;False;Facade;;Swablu
6098;;False;;27;False;False;Aerial Ace;;Swablu
6099;;False;;32;False;False;Swift;;Swablu
6100;;False;;47;False;False;Endure;;Swablu
6101;;False;;49;False;False;Sunny Day;;Swablu
6102;;False;;50;False;False;Rain Dance;;Swablu
6103;;False;;66;False;False;Body Slam;;Swablu
6104;;False;;70;False;False;Sleep Talk;;Swablu
6105;;False;;79;False;False;Dazzling Gleam;;Swablu
6106;;False;;85;False;False;Rest;;Swablu
6107;;False;;97;False;False;Fly;;Swablu
6108;;False;;103;False;False;Substitute;;Swablu
6109;;False;;113;True;False;Tailwind;;Swablu
6110;;False;;115;False;False;Dragon Pulse;;Swablu
6111;;False;;117;False;False;Hyper Voice;;Swablu
6112;;False;;118;False;False;Heat Wave;;Swablu
6113;;False;;127;False;False;Play Rough;;Swablu
6114;;False;;130;False;False;Helping Hand;;Swablu
6115;;False;;135;False;False;Ice Beam;;Swablu
6116;;False;;160;False;False;Hurricane;;Swablu
6117;;False;;164;False;False;Brave Bird;;Swablu
6118;;False;;168;False;False;Solar Beam;;Swablu
6119;;False;;171;False;False;Tera Blast;;Swablu
6120;;False;;;True;False;Astonish;;Swablu
6121;;False;;;True;False;Defog;;Swablu
6122;;False;;;True;False;Dragon Rush;;Swablu
6123;;False;;;True;False;Feather Dance;;Swablu
6124;;False;;;True;False;Haze;;Swablu
6125;;False;;;True;False;Roost;;Swablu
6126;1;False;;19;False;False;Disarming Voice;;Altaria
6127;1;False;;;False;False;Growl;;Altaria
6128;1;False;;;False;False;Mist;;Altaria
6129;1;False;;;False;False;Peck;;Altaria
6130;1;False;;;False;False;Pluck;;Altaria
6131;12;False;;;False;False;Fury Attack;;Altaria
6132;16;False;;;False;False;Round;;Altaria
6133;20;False;;;False;False;Dragon Breath;;Altaria
6134;24;False;;;False;False;Safeguard;;Altaria
6135;28;False;;;False;False;Sing;;Altaria
6136;32;False;;;False;False;Cotton Guard;;Altaria
6137;38;False;;01;False;False;Take Down;;Altaria
6138;44;False;;;False;False;Moonblast;;Altaria
6139;50;False;;;False;False;Perish Song;;Altaria
6140;56;False;;;False;False;Sky Attack;;Altaria
6141;;False;;04;False;False;Agility;;Altaria
6142;;False;;07;False;False;Protect;;Altaria
6143;;False;;14;False;False;Acrobatics;;Altaria
6144;;False;;18;False;False;Thief;;Altaria
6145;;False;;20;False;False;Trailblaze;;Altaria
6146;;False;;24;False;False;Fire Spin;;Altaria
6147;;False;;25;False;False;Facade;;Altaria
6148;;False;;27;False;False;Aerial Ace;;Altaria
6149;;False;;28;False;False;Bulldoze;;Altaria
6150;;False;;32;False;False;Swift;;Altaria
6151;;False;;47;False;False;Endure;;Altaria
6152;;False;;49;False;False;Sunny Day;;Altaria
6153;;False;;50;False;False;Rain Dance;;Altaria
6154;;False;;52;False;False;Snowscape;;Altaria
6155;;False;;66;False;False;Body Slam;;Altaria
6156;;False;;70;False;False;Sleep Talk;;Altaria
6157;;False;;78;False;False;Dragon Claw;;Altaria
6158;;False;;79;False;False;Dazzling Gleam;;Altaria
6159;;False;;85;False;False;Rest;;Altaria
6160;;False;;97;False;False;Fly;;Altaria
6161;;False;;100;False;False;Dragon Dance;;Altaria
6162;;False;;103;False;False;Substitute;;Altaria
6163;;False;;107;False;False;Will-O-Wisp;;Altaria
6164;;False;;113;True;False;Tailwind;;Altaria
6165;;False;;115;False;False;Dragon Pulse;;Altaria
6166;;False;;117;False;False;Hyper Voice;;Altaria
6167;;False;;118;False;False;Heat Wave;;Altaria
6168;;False;;125;False;False;Flamethrower;;Altaria
